edgeId,fromId,fromType,relationship,toId,toType,validFrom,validTo,evidenceIds,sourceIds,confidence,version,reviewStatus,limitations,notes
LH-EDGE-M5-00074,LH-SRC-CDFW-NAIP-2009,Source,archived_as,LH-ARCHIVE-EF1350F036F9,ArchivedFile,2026-07-27,,LH-SRC-CDFW-NAIP-2009,LH-SRC-CDFW-NAIP-2009,high,3.0,reviewed,"Flight-date filenames and pixels support visible-state observations; imagery alone does not establish permits, legal completion, certificates of occupancy, or individual exposure.",f3c65cc9e3947f39c03734078172a21ac7fc4c0df21aa7027256c621249074f7
LH-EDGE-M5-00075,LH-SRC-CDFW-NAIP-2010,Source,archived_as,LH-ARCHIVE-CD22C394F875,ArchivedFile,2026-07-27,,LH-SRC-CDFW-NAIP-2010,LH-SRC-CDFW-NAIP-2010,high,3.0,reviewed,"Flight-date filenames and pixels support visible-state observations; imagery alone does not establish permits, legal completion, certificates of occupancy, or individual exposure.",835931ef8fb8316aec58aa1cfcda2ef9a17319c235ed64aa361d0bc0e3723f28
LH-EDGE-M5-00076,LH-OBS-TRACT-15615,HistoricalObservation,observes,LH-TRACT-15615,HistoricalObject,1998-12-11,,LH-OBS-TRACT-15615,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00077,LH-OBS-TRACT-15615,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15615,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00078,LH-OBS-TRACT-15616,HistoricalObservation,observes,LH-TRACT-15616,HistoricalObject,1999-06-30,,LH-OBS-TRACT-15616,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00079,LH-OBS-TRACT-15616,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15616,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00080,LH-OBS-TRACT-15617,HistoricalObservation,observes,LH-TRACT-15617,HistoricalObject,1999-07-28,,LH-OBS-TRACT-15617,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00081,LH-OBS-TRACT-15617,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15617,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00082,LH-OBS-TRACT-15618,HistoricalObservation,observes,LH-TRACT-15618,HistoricalObject,1999-05-28,,LH-OBS-TRACT-15618,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00083,LH-OBS-TRACT-15618,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15618,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00084,LH-OBS-TRACT-15619,HistoricalObservation,observes,LH-TRACT-15619,HistoricalObject,2001-03-09,,LH-OBS-TRACT-15619,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00085,LH-OBS-TRACT-15619,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15619,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00086,LH-OBS-TRACT-15620,HistoricalObservation,observes,LH-TRACT-15620,HistoricalObject,1999-05-15,,LH-OBS-TRACT-15620,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00087,LH-OBS-TRACT-15620,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15620,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00088,LH-OBS-TRACT-15621,HistoricalObservation,observes,LH-TRACT-15621,HistoricalObject,1999-03-30,,LH-OBS-TRACT-15621,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00089,LH-OBS-TRACT-15621,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15621,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00090,LH-OBS-TRACT-15622,HistoricalObservation,observes,LH-TRACT-15622,HistoricalObject,1999-05-14,,LH-OBS-TRACT-15622,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00091,LH-OBS-TRACT-15622,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15622,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00092,LH-OBS-TRACT-15623,HistoricalObservation,observes,LH-TRACT-15623,HistoricalObject,1999-05-04,,LH-OBS-TRACT-15623,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00093,LH-OBS-TRACT-15623,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15623,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00094,LH-OBS-TRACT-15624,HistoricalObservation,observes,LH-TRACT-15624,HistoricalObject,2000-04-06,,LH-OBS-TRACT-15624,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00095,LH-OBS-TRACT-15624,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15624,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00096,LH-OBS-TRACT-15625,HistoricalObservation,observes,LH-TRACT-15625,HistoricalObject,1999-04-22,,LH-OBS-TRACT-15625,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00097,LH-OBS-TRACT-15625,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15625,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00098,LH-OBS-TRACT-15626,HistoricalObservation,observes,LH-TRACT-15626,HistoricalObject,1999-05-07,,LH-OBS-TRACT-15626,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00099,LH-OBS-TRACT-15626,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15626,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00100,LH-OBS-TRACT-15627,HistoricalObservation,observes,LH-TRACT-15627,HistoricalObject,1999-05-14,,LH-OBS-TRACT-15627,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00101,LH-OBS-TRACT-15627,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15627,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00102,LH-OBS-TRACT-15628,HistoricalObservation,observes,LH-TRACT-15628,HistoricalObject,1999-05-25,,LH-OBS-TRACT-15628,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00103,LH-OBS-TRACT-15628,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15628,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00104,LH-OBS-TRACT-15629,HistoricalObservation,observes,LH-TRACT-15629,HistoricalObject,1999-06-30,,LH-OBS-TRACT-15629,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00105,LH-OBS-TRACT-15629,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15629,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00106,LH-OBS-TRACT-15630,HistoricalObservation,observes,LH-TRACT-15630,HistoricalObject,1999-05-14,,LH-OBS-TRACT-15630,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00107,LH-OBS-TRACT-15630,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15630,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00108,LH-OBS-TRACT-15631,HistoricalObservation,observes,LH-TRACT-15631,HistoricalObject,2000-09-14,,LH-OBS-TRACT-15631,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00109,LH-OBS-TRACT-15631,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15631,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00110,LH-OBS-TRACT-15632,HistoricalObservation,observes,LH-TRACT-15632,HistoricalObject,1999-08-30,,LH-OBS-TRACT-15632,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00111,LH-OBS-TRACT-15632,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15632,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00112,LH-OBS-TRACT-15793,HistoricalObservation,observes,LH-TRACT-15793,HistoricalObject,2008-12-24,,LH-OBS-TRACT-15793,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00113,LH-OBS-TRACT-15793,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15793,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00114,LH-OBS-TRACT-15813,HistoricalObservation,observes,LH-TRACT-15813,HistoricalObject,2000-06-14,,LH-OBS-TRACT-15813,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00115,LH-OBS-TRACT-15813,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15813,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00116,LH-OBS-TRACT-15827,HistoricalObservation,observes,LH-TRACT-15827,HistoricalObject,2000-05-10,,LH-OBS-TRACT-15827,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00117,LH-OBS-TRACT-15827,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15827,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00118,LH-OBS-TRACT-15884,HistoricalObservation,observes,LH-TRACT-15884,HistoricalObject,2000-01-14,,LH-OBS-TRACT-15884,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00119,LH-OBS-TRACT-15884,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15884,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00120,LH-OBS-TRACT-15885,HistoricalObservation,observes,LH-TRACT-15885,HistoricalObject,2000-07-27,,LH-OBS-TRACT-15885,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00121,LH-OBS-TRACT-15885,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15885,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00122,LH-OBS-TRACT-15886,HistoricalObservation,observes,LH-TRACT-15886,HistoricalObject,2000-10-30,,LH-OBS-TRACT-15886,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00123,LH-OBS-TRACT-15886,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15886,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00124,LH-OBS-TRACT-15887,HistoricalObservation,observes,LH-TRACT-15887,HistoricalObject,2000-06-02,,LH-OBS-TRACT-15887,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00125,LH-OBS-TRACT-15887,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15887,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00126,LH-OBS-TRACT-15888,HistoricalObservation,observes,LH-TRACT-15888,HistoricalObject,2000-06-02,,LH-OBS-TRACT-15888,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00127,LH-OBS-TRACT-15888,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15888,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00128,LH-OBS-TRACT-15901,HistoricalObservation,observes,LH-TRACT-15901,HistoricalObject,2000-07-06,,LH-OBS-TRACT-15901,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00129,LH-OBS-TRACT-15901,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15901,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00130,LH-OBS-TRACT-15902,HistoricalObservation,observes,LH-TRACT-15902,HistoricalObject,2000-06-16,,LH-OBS-TRACT-15902,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00131,LH-OBS-TRACT-15902,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15902,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00132,LH-OBS-TRACT-15903,HistoricalObservation,observes,LH-TRACT-15903,HistoricalObject,2000-06-16,,LH-OBS-TRACT-15903,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00133,LH-OBS-TRACT-15903,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15903,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00134,LH-OBS-TRACT-15904,HistoricalObservation,observes,LH-TRACT-15904,HistoricalObject,2000-06-02,,LH-OBS-TRACT-15904,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00135,LH-OBS-TRACT-15904,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15904,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00136,LH-OBS-TRACT-15905,HistoricalObservation,observes,LH-TRACT-15905,HistoricalObject,2000-08-16,,LH-OBS-TRACT-15905,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00137,LH-OBS-TRACT-15905,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15905,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00138,LH-OBS-TRACT-15906,HistoricalObservation,observes,LH-TRACT-15906,HistoricalObject,2000-06-16,,LH-OBS-TRACT-15906,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00139,LH-OBS-TRACT-15906,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15906,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00140,LH-OBS-TRACT-15907,HistoricalObservation,observes,LH-TRACT-15907,HistoricalObject,2000-08-25,,LH-OBS-TRACT-15907,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00141,LH-OBS-TRACT-15907,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15907,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00142,LH-OBS-TRACT-15908,HistoricalObservation,observes,LH-TRACT-15908,HistoricalObject,2001-06-29,,LH-OBS-TRACT-15908,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00143,LH-OBS-TRACT-15908,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15908,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00144,LH-OBS-TRACT-15909,HistoricalObservation,observes,LH-TRACT-15909,HistoricalObject,2001-06-29,,LH-OBS-TRACT-15909,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00145,LH-OBS-TRACT-15909,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15909,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00146,LH-OBS-TRACT-15910,HistoricalObservation,observes,LH-TRACT-15910,HistoricalObject,2000-10-13,,LH-OBS-TRACT-15910,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00147,LH-OBS-TRACT-15910,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15910,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00148,LH-OBS-TRACT-15911,HistoricalObservation,observes,LH-TRACT-15911,HistoricalObject,2000-10-11,,LH-OBS-TRACT-15911,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00149,LH-OBS-TRACT-15911,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15911,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00150,LH-OBS-TRACT-15912,HistoricalObservation,observes,LH-TRACT-15912,HistoricalObject,2000-06-22,,LH-OBS-TRACT-15912,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00151,LH-OBS-TRACT-15912,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15912,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00152,LH-OBS-TRACT-15914,HistoricalObservation,observes,LH-TRACT-15914,HistoricalObject,2001-05-30,,LH-OBS-TRACT-15914,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
LH-EDGE-M5-00153,LH-OBS-TRACT-15914,HistoricalObservation,derived_from,LH-SRC-OC-TRACTS,Source,,,LH-OBS-TRACT-15914,LH-SRC-OC-TRACTS,high,3.0,reviewed,"Recording is a legal subdivision milestone only; it does not date construction, habitability, sale, or occupancy.",
